,ListA_field1,ListA_field2,ListA_field3,ListB_field4,ListB_field5,ListB_field6,ListC_field7,ListC_field8,ListC_field9,ListD_field10,ListD_field11,ListD_field12,ListE_field13,ListE_field14,ListE_field15
2024-01-04 08:00:00+00:00,0,0.000135342,0.00453008,0.120813131,0,0.020833333,0,0,0.049570815,0.002727174,0.031819658,0,0.004162384,0.050345701,0.000256937
2024-01-04 09:00:00+00:00,0.000460257,0.000278875,0.005857859,0.138353201,0,0,0,0,0.057814227,0.00087184,0.033249345,0.000102396,0.004847645,0.043716737,0
2024-01-04 10:00:00+00:00,0.000264038,0.000448994,0.003715965,0.168104207,0,0,0.00026462,0,0.060654298,0.003387534,0.036121224,0,0.005669817,0.042176654,0.000333519
2024-01-04 11:00:00+00:00,8.68E-05,0.000529661,0.007201992,0.190145431,0,0.071428571,6.66E-05,0,0.075731311,0.003005658,0.052950499,0,0.003740446,0.030336404,0
2024-01-04 12:00:00+00:00,0,0.000303319,0.006320178,0.189988575,0,0.058823529,0,0,0.078084507,0.005115486,0.034316705,0,0.004958201,0.019219927,0.000115307
2024-01-04 13:00:00+00:00,3.99E-05,8.36E-05,0.002923806,0.133322702,0,0.166666667,0,0,0.056237914,0.00279113,0.026495613,0,0.003174758,0.012901152,0.00019537
2024-01-04 14:00:00+00:00,4.17E-05,0.000339371,0.00489265,0.126442528,0,0,7.41E-05,0.000170416,0.066508062,0.003032272,0.023847098,0.000171777,0.003733152,0.01417004,0.000145447
2024-01-04 15:00:00+00:00,0,0.000164366,0.003866171,0.1032364,0,0.090909091,0,0,0.057877111,0.003891848,0.015650266,0,0.001355188,0.018216038,0.000193598
2024-01-04 16:00:00+00:00,8.22E-05,0,0.006676643,0.103040263,0,0,0,0.000269687,0.086679133,0.005062437,0.01511669,0,0.003187886,0.015428212,0.000398486
2024-01-04 17:00:00+00:00,6.71E-05,0.000206115,0.004242575,0.157322232,0,,0,0,0.106641929,0.003376477,0.013969268,0,0.001677735,0.011954573,0
2024-01-04 18:00:00+00:00,0,8.52E-05,0.002408091,0.07100641,0,0,0,0,0.020452519,0.008161306,0.005059462,0,0.001928847,0.004144852,0
2024-01-04 19:00:00+00:00,0,0.000370645,0.004142502,0.107993398,0,0,0,0,0.035135135,0.003418803,0.010268949,0,0.002188747,0.007771302,0
2024-01-04 20:00:00+00:00,0,0.000160256,0.004679019,0.113615169,0,0,0,0,0.035331481,0.001789976,0.009444048,0,0.003208152,0.004706364,0
2024-01-04 21:00:00+00:00,0,0.000487448,0.017085839,0.104452866,0,0,0,0,0.027922256,0.005041247,0.025489186,0,0.00299279,0.017701563,0.000136036
2024-01-04 22:00:00+00:00,0,0,0,0.108187798,0,,0,0,0.032159689,0.00623053,0.020874751,0,0.006996771,0.010656682,0
2024-01-04 23:00:00+00:00,0.00102145,0,0.002955083,0.091930541,0,,0,0,0.048246844,0,0.013614522,0,0.047485161,0.019299287,0.000312402
2024-01-05 00:00:00+00:00,0,0,0.002545339,0.166419019,0,0,0,0,0.100287356,0.005021521,0.011697197,0,0.01324025,0.009675019,0
2024-01-05 01:00:00+00:00,0,0,0.009866713,0.151253147,0,0,0,0,0.065457939,0.010183299,0.013647498,0,0.002362009,0.008264463,0.000248633
2024-01-05 02:00:00+00:00,0.000267023,0,0.003094059,0.146328438,0,0,0,0,0.058868585,0.001359065,0.016054159,0,0.00489646,0.014412286,0
2024-01-05 03:00:00+00:00,0.000226168,0,0.004159734,0.102114667,0,0,0.000122956,0,0.040590406,0.000861512,0.011036367,0,0.001208526,0.011168193,0
2024-01-05 04:00:00+00:00,0,0,0.00030216,0.25923987,0,0,0.059033734,0,0.113357916,0.024992649,0.021287976,0,0.055661943,0.010095571,0
2024-01-05 05:00:00+00:00,7.26E-05,7.34E-05,0.000937822,0.09357065,0,,9.92E-05,0,0.033922439,0.000691372,0.014611119,0,0.002629017,0.047190262,0.000194742
2024-01-05 06:00:00+00:00,9.28E-05,0,0.001268652,0.08496914,0,0.181818182,0,0.000156152,0.029745638,0.002453185,0.013996426,0,0.009559389,0.072069253,0
2024-01-05 07:00:00+00:00,4.75E-05,0.000240373,0.001910161,0.084635479,0,0,0,0,0.037520297,0.002231194,0.016468748,0,0.010088609,0.042090755,0
2024-01-05 08:00:00+00:00,0.001160352,0.000271653,0.014407197,0.293702861,0,0.066666667,0,0.000272628,0.05117983,0.001885955,0.020393975,0,0.00381796,0.052454065,0.000559967
2024-01-05 09:00:00+00:00,0.000742131,8.76E-05,0.005981308,0.106081111,0,0,0.000133245,0,0.048533815,0.002401112,0.015965768,0,0.004286909,0.060256933,0.000209118
2024-01-05 10:00:00+00:00,0,0.000144481,0.003442588,0.10366173,0,0,0,0,0.050550725,0.002184678,0.017890403,0,0.002672277,0.046902655,0.000284285
2024-01-05 11:00:00+00:00,0.000146306,0.000100301,0.007097681,0.135722994,0,0,0,0.000226732,0.070238604,0.001547721,0.022237197,0,0.003634381,0.044064398,0.000302865
2024-01-05 12:00:00+00:00,0,5.01E-05,0.006725452,0.117935881,0,0,8.27E-05,0,0.05064536,0.002596138,0.021483874,0,0.004073188,0.021257698,0.00103446
2024-01-05 13:00:00+00:00,0,0.000138434,0.00523252,0.113296511,0,0,0,0.0001276,0.048549202,0.00255447,0.016450298,0,0.00438644,0.023018586,5.42E-05
2024-01-05 14:00:00+00:00,0,0,0.004215267,0.092776263,0,0.055555556,0,0,0.049008544,0.002821443,0.015483755,0,0.003892968,0.022863153,0.000492781
2024-01-05 15:00:00+00:00,0,5.71E-05,0.003729355,0.100997036,0,0.105263158,0,0,0.049665565,0.004355039,0.012377117,0.000106633,0.001923715,0.043417465,0.00013267
2024-01-05 16:00:00+00:00,0,0.000343525,0.005845902,0.103652825,0,0,0,0,0.069854514,0.003141361,0.016523702,0,0.003273992,0.017577465,0.000409249
2024-01-05 17:00:00+00:00,0,0.000163305,0.001886792,0.096179598,0,,0,0,0.04328574,0.006099421,0.011933559,0,0.00365864,0.018166416,0
2024-01-05 18:00:00+00:00,0,0,0.003809338,0.067829579,0,,0,0.000255102,0.022725649,0.002875399,0.006332911,0,0.001654944,0.009879368,0
2024-01-05 19:00:00+00:00,0,0,0.004799705,0.118896592,0,0,0,0,0.046884273,0.006876791,0.009771419,0,0.00284522,0.006157906,0
2024-01-05 20:00:00+00:00,0,0,0.008287293,0.130727331,0,,0,0,0.037405405,0.005225343,0.013786591,0,0.002403365,0.002894678,0
2024-01-05 21:00:00+00:00,0,0,0.004499898,0.129445474,0,,0,0,0.029160592,0.002995806,0.019630709,0,0.002887789,0.006170119,0
2024-01-05 22:00:00+00:00,0,0,0.003412969,0.107811948,0,,0,0,0.031625835,0.004474273,0.018860353,0,0.002534854,0.010952381,0
2024-01-05 23:00:00+00:00,0,0.002645503,0,0.071744907,0,,0,0,0.054822335,0.003021148,0.015579357,0,0.002267574,0.003618818,0
2024-01-08 00:00:00+00:00,0,0.000888099,0,0.172015033,0,0,0,0,0.0232378,0.002237136,0.020886889,0,0.013195876,0.086783439,0
2024-01-08 01:00:00+00:00,0,0.000324992,0.015250056,0.094368812,0,0,0,0,0.051022288,0.002686968,0.014935172,0,0.002729444,0.008464079,0.00017059
2024-01-08 02:00:00+00:00,0.000130959,0.000136836,0.004892191,0.139732844,0,,0,0,0.041660141,0.002237971,0.014815822,0,0.002923122,0.040147744,0
2024-01-08 03:00:00+00:00,0,0,0.00487126,0.10947575,0,1.5,0,0,0.050580431,0.000240848,0.017575758,0,0.002670017,0.016957443,0
2024-01-08 04:00:00+00:00,0,0.000561167,0.001144001,0.068314357,0,0,0,0,0.069913509,0.019873335,0.062120061,0,0.004320503,0.017259598,0
2024-01-08 05:00:00+00:00,7.20E-05,0.000287936,0.002076059,0.088586644,0,,0,0,0.028728348,0.00109544,0.030510723,0,0.016083254,0.029259199,9.46E-05
2024-01-08 06:00:00+00:00,4.03E-05,0.000203087,0.002342419,0.078455088,0,0,0,0,0.030194306,0.001419712,0.019161624,0,0.001458009,0.11165699,0
2024-01-08 07:00:00+00:00,0.000582751,0.000540833,0.002264772,0.101884227,0,0.060606061,0,0,0.052357221,0.004399472,0.034819854,0,0.009852497,0.101964198,0.000398656
2024-01-08 08:00:00+00:00,0,0.000225093,0.00528018,0.108998961,0,0.028571429,7.16E-05,0.000120656,0.056964539,0.004066181,0.028225998,0,0.002529511,0.055280944,0.000505902
2024-01-08 09:00:00+00:00,0.000826914,0.000209811,0.004256507,0.142446795,0,0.083333333,0,0,0.06920598,0.002457338,0.032286875,0,0.004053397,0.036575481,0.000162136
2024-01-08 10:00:00+00:00,0,0.00025937,0.004392946,0.138673194,0,0,6.40E-05,0,0.064271415,0.00479834,0.042316258,0,0.004423641,0.079377079,0.000565815
2024-01-08 11:00:00+00:00,0.000266059,0.000304159,0.010972542,0.252527556,0,0,0.027131992,0,0.085781164,0.002608923,0.031821609,0,0.02596388,0.03495154,4.60E-05
2024-01-08 12:00:00+00:00,0.000255124,0.000173048,0.006021451,0.175652692,0,0,0,0,0.070421007,0.002458068,0.03694123,0,0.004828326,0.028660186,0.000375536
2024-01-08 13:00:00+00:00,0.000128397,0.000174277,0.005843022,0.135844211,0,0.034482759,0,0,0.058386239,0.002807487,0.027854165,0,0.004513889,0.026498028,4.96E-05
2024-01-08 14:00:00+00:00,8.26E-05,8.40E-05,0.004233095,0.099368369,0,0.083333333,0,0,0.047872624,0.002503577,0.025023812,0,0.002168277,0.025812125,4.71E-05
2024-01-08 15:00:00+00:00,9.04E-05,0.000182557,0.001784015,0.084591053,0,0.2,0.00018498,0,0.046950738,0.005342832,0.022642234,0,0.003265736,0.023781301,0.000316039
2024-01-08 16:00:00+00:00,0,0.000822571,0.006186727,0.106294155,0,0,0.000120048,0,0.065881413,0.007771106,0.019856065,0,0.001975727,0.029470331,0.000376329
2024-01-08 17:00:00+00:00,0,0.000137363,0.000989854,0.082093589,0,2,0,0,0.053413782,0.002186589,0.011810793,0,0.002097859,0.018088188,0
2024-01-08 18:00:00+00:00,0,6.02E-05,0.002471953,0.060232393,0,,0,0,0.018285831,0.003261313,0.009615847,0,0.000781975,0.008780182,0
2024-01-08 19:00:00+00:00,0,0.000518068,0.004024723,0.094344344,0,0,0.00011325,0.001482946,0.02961727,0.006554989,0.013600079,0,0.00235704,0.015089163,0
2024-01-08 20:00:00+00:00,0,0,0.005866498,0.097762712,0,0,0,0,0.024005372,0.007791017,0.012781497,0,0.002400384,0.006630013,0
2024-01-08 21:00:00+00:00,0,0.000136593,0.007438401,0.087334492,0,,0,0,0.03208066,0.004593176,0.021497619,0,0.003457087,0.009570105,0
2024-01-08 22:00:00+00:00,0,0,0.003116478,0.139213276,0,,0,0,0.028550241,0.006144393,0.011351909,0,0.003360717,0.011534025,0
2024-01-08 23:00:00+00:00,0,0,0.009412528,0.082895828,0,,0,0,0.052200303,0.005825243,0.023522662,0,0.072802198,0.01194487,0
2024-01-09 00:00:00+00:00,0,0.000377027,0.001909612,0.125714286,0,,0,0,0.101471334,0.004022989,0.017562199,0,0.010523908,0.004403468,0.000228781
2024-01-09 01:00:00+00:00,0,0.000101368,0.010046593,0.11409791,0,0,0,0,0.051863466,0.002093928,0.014047594,0,0.00581981,0.007480315,0
2024-01-09 02:00:00+00:00,8.97E-05,0.000185701,0.0035,0.151044937,0,0,0,0,0.068052516,0.004781077,0.016504854,0,0.007442422,0.016788839,0.000100573
2024-01-09 03:00:00+00:00,0,0,0.013466959,0.13604707,0,0,0,0.000204415,0.063054647,0.001138952,0.013504754,0,0.002981309,0.022517534,0
2024-01-09 04:00:00+00:00,0.000515943,0.000104679,0.004648846,0.106077804,0,0.111111111,0,0,0.05175056,0.003609023,0.035994413,0,0.005665349,0.04305949,0
2024-01-09 05:00:00+00:00,0.001371742,0.000366596,0.007712584,0.117320049,0,,0.002307615,0.000134571,0.05552249,0.0180067,0.030018904,0,0.005527916,0.032055047,0
2024-01-09 06:00:00+00:00,0.000779575,0.000357824,0.011424527,0.082479049,0,0,5.06E-05,6.46E-05,0.034191869,0.002019499,0.021200099,0,0.011614454,0.059107143,0.002224991
2024-01-09 07:00:00+00:00,8.62E-05,4.41E-05,0.013161209,0.103497348,0,0,5.91E-05,0,0.036055626,0.001882197,0.025310942,0,0.008060211,0.046980833,0.001547988
2024-01-09 08:00:00+00:00,8.76E-05,0.000175139,0.010696767,0.218875854,0,0,0.030526507,0,0.078071716,0.003727737,0.037505041,0,0.028622989,0.07035871,0.000802045
2024-01-09 09:00:00+00:00,0.000218876,0.000222856,0.017827774,0.133470496,0,0,6.15E-05,0,0.078138253,0.003262643,0.032043417,0,0.004794073,0.063473623,0.001252996
2024-01-09 10:00:00+00:00,0.001009664,0.00034312,0.016980711,0.179864417,0,0,0,0.000278862,0.067735107,0.003155622,0.033997655,0.000110156,0.00547098,0.060706464,0.003330162
2024-01-09 11:00:00+00:00,0.001119821,0.000249439,0.022324159,0.193438679,0,0,0.000252924,0.000316489,0.066429602,0.005302909,0.032612549,0,0.003734971,0.054739527,0.002507035
2024-01-09 12:00:00+00:00,0.000621721,0.000394477,0.021837682,0.165960754,0,0.333333333,5.73E-05,0,0.204890913,0.002753654,0.034130951,0,0.004261297,0.037574798,0.002060407
2024-01-09 13:00:00+00:00,0.000211873,0.000394184,0.0195,0.144370524,0,0,0.000202675,0,0.056347365,0.002650039,0.030830433,0,0.004975377,0.033557706,0.000558461
2024-01-09 14:00:00+00:00,0.000346487,0.000158034,0.016581566,0.109951877,0,0.047619048,0,0,0.056453582,0.002337229,0.020119288,7.49E-05,0.003145963,0.039462919,0.00111034
2024-01-09 15:00:00+00:00,0.000231027,0.000179856,0.013928025,0.108293866,0,0,0,0,0.056695626,0.00398046,0.023600643,0,0.002985696,0.033791606,0.001249826
2024-01-09 16:00:00+00:00,8.01E-05,8.32E-05,0.011592958,0.104672598,0,0,0,0,0.07978562,0.004337219,0.018478166,0,0.002402691,0.027520034,0.000672753
2024-01-09 17:00:00+00:00,7.06E-05,7.19E-05,0.005156971,0.092527193,0,0,0,0,0.047380029,0.008187135,0.008481589,0,0.00239408,0.013902764,0
2024-01-09 18:00:00+00:00,0,8.23E-05,0.004049754,0.076849106,0,0.333333333,0,0,0.02053591,0.007296467,0.006210537,0,0.001115834,0.007221989,0
2024-01-09 19:00:00+00:00,0.000125691,0,0.002508855,0.108345902,0,0.285714286,0,0,0.039506515,0.006169031,0.013574081,0,0.003113578,0.007543263,0
2024-01-09 20:00:00+00:00,0,0,0.005454203,0.112545831,0,0,0,0,0.034782609,0.004928806,0.009090909,0,0.003751975,0.006400683,0
2024-01-09 21:00:00+00:00,0.000110852,0.000567795,0.006997455,0.103425341,0,0,0,0,0.022384306,0.005805515,0.023503012,0,0.002456097,0.006529254,0
2024-01-09 22:00:00+00:00,0,0,0.004248745,0.153636364,0,,0,0,0.054992764,0.003883495,0.017339113,0,0.004192073,0.007395874,0
2024-01-09 23:00:00+00:00,0,0.00090009,0.006435467,0.087488803,0,,0,0,0.078309305,0.000942507,0.01494396,0,0.079005935,0.0067659,0
2024-01-10 00:00:00+00:00,0,0,0.012463343,0.249357739,0,0,0,0,0.081255374,0.003827228,0.015640767,0,0.009699854,0.013488198,0
2024-01-10 01:00:00+00:00,0.000184264,0,0.007617266,0.12631288,0,0,0,0,0.047575895,0.002914602,0.014605744,0,0.005513941,0.007974084,0.000208073
2024-01-10 02:00:00+00:00,9.10E-05,9.44E-05,0.008674969,0.144195779,0,0,0,0.000244379,0.065501192,0.005386565,0.016253794,0,0.005647354,0.018318695,0
2024-01-10 03:00:00+00:00,0,0,0.005019191,0.18947127,0,0,0,0.000191424,0.045240556,0.001520417,0.010965837,0,0.006160616,0.012085997,0
2024-01-10 04:00:00+00:00,0.000487234,9.98E-05,0.006739927,0.156597155,0,0,0,0,0.064306199,0.002825657,0.032241556,0,0.008440854,0.018275418,0
2024-01-10 05:00:00+00:00,0.001054376,0.000382468,0.008835657,0.246949842,0,0,0.040028519,0.000141423,0.09823303,0.014424492,0.021989281,0,0.050182657,0.024121296,9.61E-05
2024-01-10 06:00:00+00:00,0.000117371,0,0.009421403,0.093779343,0,0,5.08E-05,7.02E-05,0.03161682,0.00075358,0.016576484,0,0.008998227,0.078448656,0.00106383
2024-01-10 07:00:00+00:00,0.000143671,0.000342784,0.016061635,0.13136344,0,0,0.000135483,0.000103745,0.050149921,0.004064582,0.025494329,0,0.010511563,0.054975989,0.001940596
2024-01-10 08:00:00+00:00,9.34E-05,0.000284779,0.01843953,0.125869555,0,0,0.000420197,0,0.056888939,0.004207205,0.03358592,8.77E-05,0.004479895,0.062981592,0.000600962
2024-01-10 09:00:00+00:00,0.000886093,0.000406614,0.019760684,0.138053254,0,0,0,0,0.05566094,0.002773156,0.035915188,0,0.005266301,0.059971667,0.000814376
2024-01-10 10:00:00+00:00,0.001121623,0.000301553,0.017774752,0.176679996,0,0,0.000224635,0,0.08132277,0.002347051,0.032443341,0.000106045,0.005332069,0.053407847,0.002251318
2024-01-10 11:00:00+00:00,0.000858825,8.49E-05,0.022090059,0.186774088,0,0,0.000832213,0.00010725,0.069175887,0.003132614,0.032252387,0,0.004316619,0.045272841,0.003413141
2024-01-10 12:00:00+00:00,0.000430663,0.000539059,0.030256113,0.194875108,0,0,0.000425653,0.000228859,0.070215747,0.002843737,0.036678168,0,0.006040037,0.050674129,0.002358491
2024-01-10 13:00:00+00:00,0.000115723,0.000285726,0.015918873,0.129995371,0,0.1,0.000122011,0,0.05040209,0.00232795,0.026120972,0,0.004737355,0.032793671,0.000975338
2024-01-10 14:00:00+00:00,0.000187949,0.000272787,0.014195332,0.109047852,0,0,0.000125008,0,0.0502143,0.002910267,0.022132386,0,0.00335802,0.034898628,0.001150007
2024-01-10 15:00:00+00:00,0,7.19E-05,0.009564293,0.091088903,0,0.105263158,0,5.99E-05,0.474912389,0.001618018,0.012462208,0,0.001950249,0.02506327,0.001074627
2024-01-10 16:00:00+00:00,0.000366596,0.000156605,0.0071282,0.106166141,0,0,0,0,0.070682581,0.003524946,0.018422754,0,0.003215147,0.023821291,0.000446548
2024-01-10 17:00:00+00:00,0,0.000494397,0.004972032,0.097962757,0,,0,0,0.046349942,0.006504065,0.01399753,0,0.001899196,0.01914927,7.30E-05
2024-01-10 18:00:00+00:00,0,6.51E-05,0.006162861,0.056827604,0,1.666666667,0,0,0.020096866,0.003422983,0.006131698,0,0.001759886,0.011715544,0
2024-01-10 19:00:00+00:00,0,0.000250188,0.009886595,0.105448796,0,0.105263158,0,0,0.023552616,0.009146341,0.008385744,0,0.004149831,0.016583748,0
2024-01-10 20:00:00+00:00,0,0.000149813,0.008231926,0.113603473,0,0,0.000461148,0,0.031883524,0.008294453,0.012495778,0,0.003045503,0.006306661,0
2024-01-10 21:00:00+00:00,0,0,0.006641366,0.100095329,0,,0.000177148,0,0.025902563,0.004345937,0.017649316,0,0.002933724,0.009088367,0
2024-01-10 22:00:00+00:00,0,0,0.000692521,0.118653576,0,,0,0,0.031260854,0.00681431,0.022825416,0,0.003543586,0.016416845,0
2024-01-10 23:00:00+00:00,0,0,0.009852217,0.0882662,0,,0,0,0.066336256,0.004702194,0.019202899,0,0.071829856,0.017684887,0.001605136
2024-01-11 00:00:00+00:00,0,0,0.001649077,0.166187845,0,0,0,0,0.098346636,0.004334365,0.010049077,0,0.013032581,0.007370361,0
2024-01-11 01:00:00+00:00,0.000109218,0.000116469,0.014519056,0.152468327,0,0,0,0,0.057747834,0.004203152,0.016442631,0,0.004209484,0.012597201,0.000123808
2024-01-11 02:00:00+00:00,8.90E-05,0,0.012240063,0.149630816,0,0,0.000141643,0,0.063752914,0.004538088,0.015619011,0,0.006929102,0.023258722,0
2024-01-11 03:00:00+00:00,0.000626017,0.000129769,0.007758075,0.09928634,0,0,0.000273448,0,0.039816233,0.000729927,0.014345211,0,0.003211609,0.013982522,0.000356845
2024-01-11 04:00:00+00:00,0.000195255,0.000889856,0.003996004,0.258810895,0,0,0.048774292,0,0.140362968,0.028851388,0.050474814,0,0.049337435,0.015918065,0.000118315
2024-01-11 05:00:00+00:00,0,0.000143895,0.009612692,0.124109222,0,,9.63E-05,0.000130276,0.046184572,0.001676446,0.021462758,0,0.016822754,0.043427524,0
2024-01-11 06:00:00+00:00,0.000739195,0.000132991,0.013656362,0.092573267,0,0,0.000172582,0.000228676,0.034976313,0.002121756,0.016290369,0,0.007913412,0.059331711,0.001531628
2024-01-11 07:00:00+00:00,0.000503525,0.000102669,0.014997614,0.112890232,0,0,7.22E-05,0,0.050750623,0.002753873,0.024869317,0,0.010213556,0.050435476,0.000464253
2024-01-11 08:00:00+00:00,0.000393759,0.000454706,0.018489657,0.142737609,0,0,0.000435983,0,0.054522628,0.003651609,0.033505421,0,0.004056437,0.043362732,0.002116402
2024-01-11 09:00:00+00:00,0.000589329,0.000369327,0.016176156,0.168366653,0,0,0.000132293,0.000116822,0.095127741,0.002471848,0.036631495,0,0.005001421,0.065235074,0.000568343
2024-01-11 10:00:00+00:00,0.000547155,0.000204228,0.016408741,0.188469956,0,0,0.000238265,0,0.082889058,0.006130903,0.041791207,0,0.005176177,0.067312714,0.002245089
2024-01-11 11:00:00+00:00,0.000677372,0.000242131,0.024377256,0.184165438,0,0,0.000180745,0,0.08121752,0.002064125,0.040348444,7.97E-05,0.004698393,0.065283516,0.003233303
2024-01-11 12:00:00+00:00,0.000922145,0.000223654,0.023028752,0.207965573,0,0,0.000420109,0.000233836,0.087454137,0.002640458,0.030515445,8.99E-05,0.015243073,0.056068205,0.004572922
2024-01-11 13:00:00+00:00,0.000349895,0.000362434,0.029914237,0.163925822,0,0,7.37E-05,0,0.075232105,0.002767528,0.035924563,8.88E-05,0.004924818,0.045595802,0.001152617
2024-01-11 14:00:00+00:00,0.00022003,7.40E-05,0.011018025,0.12061315,0,0,0.000172157,0.000227661,0.052826943,0.001316656,0.019271865,0,0.003694158,0.034991701,0.001030928
2024-01-11 15:00:00+00:00,0,7.35E-05,0.014231499,0.116667857,0,0,0.000111869,0,0.053927423,0.004020101,0.017463875,0,0.003207984,0.034412769,0.002405988
2024-01-11 16:00:00+00:00,0,0,0.012196415,0.116868295,0,0,0,0,0.06087039,0.005046481,0.01941509,0.000321543,0.003721859,0.044446705,0.000272331
2024-01-11 17:00:00+00:00,0,0.000156177,0.004650262,0.09532511,0,,9.90E-05,0,0.044296788,0.005535566,0.009214835,0,0.002191025,0.017650205,0
2024-01-11 18:00:00+00:00,0,6.34E-05,0.005270349,0.06779451,0,0.611111111,0,0,0.023591549,0.004370902,0.008305319,0,0.001364536,0.012855069,0
2024-01-11 19:00:00+00:00,0.000129702,0,0.012248187,0.122049287,0,,7.69E-05,0,0.023605909,0.004411765,0.005374177,0,0.002510285,0.005546636,0
2024-01-11 20:00:00+00:00,0.000114064,0.000118413,0.004423,0.091593476,0,0,0,0,0.030832229,0.00814664,0.017811135,0,0.002089622,0.004422061,0.00011609
2024-01-11 21:00:00+00:00,0,0,0.00947809,0.118221138,0,,0.000159693,0,0.027196391,0.00230858,0.008719541,0,0.003237858,0.010903427,0.000124533
2024-01-11 22:00:00+00:00,0,0,0.002287675,0.117994798,0,,0,0,0.037676158,0.003597122,0.012993901,0,0.002350176,0.010552452,0
2024-01-11 23:00:00+00:00,0,0,0.00799763,0.090071109,0,0,0,0,0.043744532,0.003003003,0.007234279,0,0.057801642,0.013760096,0
2024-01-12 00:00:00+00:00,0,0,0.005559674,0.184566232,0,,0,0,0.092973305,0.004076087,0.023975251,0,0.010608599,0.016736402,0
2024-01-12 01:00:00+00:00,0,0,0.009917608,0.138941873,0,0,0,0.000297885,0.069831306,0.00269438,0.011789925,0,0.004813074,0.00859397,0
2024-01-12 02:00:00+00:00,0.000100776,0.000106067,0.008402123,0.173536229,0,0,0,0,0.058036874,0.002119392,0.020022124,0.000208594,0.008015799,0.020043932,0.000116171
2024-01-12 03:00:00+00:00,0,0.000104167,0.005896806,0.115361263,0,0,0,0.000787402,0.040833077,0.001023018,0.011205014,0,0.004308235,0.011753693,9.79E-05
2024-01-12 04:00:00+00:00,0.000421097,0.000108073,0.004350628,0.118644068,0,0.25,0,0,0.063889226,0.022587842,0.021095648,0,0.007275132,0.013832611,0
2024-01-12 05:00:00+00:00,0.000325018,0,0.007040773,0.106524742,0,,0,0,0.041877325,0.0007494,0.014459076,0,0.008408408,0.026841858,0
2024-01-12 06:00:00+00:00,0.000215619,0.000132211,0.010590344,0.086851524,0,0,0.000169924,7.11E-05,0.032851511,0.003059273,0.015183681,0,0.010123026,0.105654471,0.004795118
2024-01-12 07:00:00+00:00,0.000515005,0,0.012188442,0.09373098,0,0.060606061,0,0,0.040964122,0.002609189,0.015109959,0,0.003810976,0.212943412,0.00065331
2024-01-12 08:00:00+00:00,0.00018812,4.77E-05,0.020044245,0.110567653,0,0.052631579,0,0.000119275,0.044435617,0.004078947,0.017120623,0,0.004501537,0.206276824,0.00411726
2024-01-12 09:00:00+00:00,0.00061212,0.000207125,0.01778686,0.129361355,0,0,0,0.0001294,0.049544807,0.003463855,0.020064867,0.000105175,0.004423952,0.070817695,0.000311546
2024-01-12 10:00:00+00:00,0.000393391,0.000151776,0.022827422,0.110936271,0,0,0.000153704,0.000126215,0.060321964,0.002557181,0.019272058,0,0.003960279,0.093301984,0.001714151
2024-01-12 11:00:00+00:00,0.000634863,0.00018331,0.022213485,0.136042082,0,0,0.000830105,0.000426303,0.063229897,0.00197661,0.022103116,0,0.0044406,0.056259082,0.002479815
2024-01-12 12:00:00+00:00,0.000405515,0.000138357,0.024781523,0.147156889,0,0,0.000500751,0.000105285,0.146774012,0.002355859,0.017321403,0,0.005261096,0.04553801,0.003693961
2024-01-12 13:00:00+00:00,0.00020517,0.000337767,0.017628111,0.117685679,0,0,6.28E-05,0.000104723,0.056121378,0.001696906,0.016207177,0,0.00345988,0.038656191,0.000568747
2024-01-12 14:00:00+00:00,0.000303605,0.000117527,0.015144491,0.106907021,0,0.074074074,6.72E-05,0.000145836,0.050266344,0.00153198,0.017438489,0.000366193,0.003153709,0.033047736,0.000685589
2024-01-12 15:00:00+00:00,0,0.000156014,0.011299435,0.10741878,0,0,0,0,0.066801619,0.003828624,0.014935798,0.000101082,0.003512741,0.030871381,0.000654918
2024-01-12 16:00:00+00:00,8.03E-05,0,0.012196438,0.11939579,0,0,0,0,0.061125723,0.003554502,0.013461017,0,0.00298656,0.034502262,0.000298656
2024-01-12 17:00:00+00:00,6.79E-05,0,0.004832125,0.101820405,0,1,0,0,0.048537549,0.00648855,0.0099326,0,0.001928783,0.012070948,7.42E-05
2024-01-12 18:00:00+00:00,0,0,0.003423192,0.079691314,0,,0,0,0.021084999,0.007597341,0.004290514,0,0.001602479,0.006152085,0
2024-01-12 19:00:00+00:00,0,0,0.004790583,0.095332787,0,,0,0,0.031747752,0.004784689,0.006508695,0,0.002864418,0.004232925,0
2024-01-12 20:00:00+00:00,0,0,0.007202216,0.12710309,0,0,0,0,0.033346645,0.006185567,0.011406844,0,0.005794206,0.004914005,0
2024-01-12 21:00:00+00:00,0.000123365,0,0.005572225,0.084998766,0,0,0,0,0.040591476,0.004726536,0.011209843,0,0.001570755,0.004405286,0
2024-01-12 22:00:00+00:00,0,0,0.001815706,0.158906135,0,,0,0,0.040182648,0.004444444,0.015351812,0,0.003264925,0.013989637,0
2024-01-12 23:00:00+00:00,0,0,0.008838384,0.106806283,0,,0,0,0.057387057,0.009478673,0.024943311,0,0.007398274,0.012658228,0
